Row.names	logFC	logCPM	PValue	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc06g005130.2.1	-4.288559397	1.608958676	0.007568591	"Dof zinc finger protein 12 (AHRD V1 *-*- A5HWG1_HORVD); contains Interpro domain(s)  IPR003851  Zinc finger, Dof-type "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc08g062260.1.1	-4.288559397	1.608958676	0.007568591	Helitron helicase-like protein (AHRD V1 ***- D0P122_PHYIN)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g042500.1.1	-4.286384951	1.608287062	0.007568591	Gibberellin-regulated family protein (AHRD V1 **-- D7MT35_ARALY); contains Interpro domain(s)  IPR003854  Gibberellin regulated protein 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g088790.2.1	-4.280794086	1.60659929	0.007568591	Regulatory protein (AHRD V1 **-- B6TR81_MAIZE)	AT1G28710	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G28700.1); similar to Os03g0731800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051166.1); similar to Putataive InsB from Escherichia coli [Oryza sativa (japonica cultivar-group)] (GB:AAN17394.1); similar to H0307D04.3 [Oryza sativa (indica cultivar-group)] (GB:CAH66858.1); contains domain (Trans)glycosidases (SSF51445); contains domain PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN (PTHR10483)	54.86	288	3.00E-88	322	82.18390805
Solyc01g089960.2.1	-4.277381252	1.605583456	0.007568591	WRKY family transcription factor (AHRD V1 *-*- D7LBR5_ARALY); contains Interpro domain(s)  IPR003657  DNA-binding WRKY 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g084280.1.1	-4.264053502	3.669157536	1.75E-09	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g065020.1.1	-4.255179946	3.184130582	4.97E-09	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g036110.1.1	-4.246251247	1.596153958	0.007568591	C2 domain-containing protein (AHRD V1 *--- Q5DVL6_HORVD); contains Interpro domain(s)  IPR018029  C2 membrane targeting protein 	AT5G23950	NA	"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G07310.1); similar to C2 domain-containing protein [Hordeum vulgare subsp. vulgare] (GB:CAI58613.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"	51.15	217	1.00E-34	143	86.34538153
Solyc02g085020.2.1	-4.222113093	3.236174649	6.68E-07	Dihydroflavonol 4-reductase (AHRD V1 **** Q6WG03_SOLTU); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain 	AT5G42800	DFR	dihydroflavonol reductase. Catalyzes the conversion of dihydroquercetin to leucocyanidin in the biosynthesis of anthocyanins.	70.81	322	7.00E-136	480	83.68421053
Solyc05g006160.2.1	-4.165360078	3.549555953	2.55E-09	Gibberellin-regulated protein 2 (AHRD V1 **-- B6TLZ8_MAIZE); contains Interpro domain(s)  IPR003854  Gibberellin regulated protein 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g071670.1.1	-4.163063038	1.556345535	0.007568591	Protein binding protein (AHRD V1 ***- D7LXJ1_ARALY)	AT5G04460	NA	"protein binding / zinc ion binding; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G27950.1); similar to Os09g0570500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063987.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD31049.1); similar to Os02g0823300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048568.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	62.59	417	1.00E-94	343	89.28571429
Solyc06g069460.1.1	-4.106516134	2.536066592	7.65E-06	"Transcription factor (Fragment) (AHRD V1 *-*- D6MK40_9ASPA); contains Interpro domain(s)  IPR005333  Transcription factor, TCP "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g013570.2.1	-4.091602484	3.08547234	2.88E-08	AT1G67900-like protein (Fragment) (AHRD V1 *--- D6PNV0_9BRAS); contains Interpro domain(s)  IPR004249  NPH3 	AT1G67900	NA	"phototropic-responsive NPH3 family protein; similar to phototropic-responsive NPH3 family protein [Arabidopsis thaliana] (TAIR:AT3G26490.1); similar to transposon protein, putative, Mutator sub-class, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94544.1); similar to Os04g0477000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053084.1); similar to OSIGBa0116M22.3 [Oryza sativa (indica cultivar-group)] (GB:CAH66936.1); contains InterPro domain NPH3; (InterPro:IPR004249)"	67.56	632	0	728	99.34533552
Solyc12g056600.2.1	-4.084377086	3.141770934	1.47E-06	Short chain alcohol dehydrogenase (AHRD V1 **** O50038_TOBAC); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase 	AT1G52340	ABA2	Encodes a cytosolic short-chain dehydrogenase/reductase involved in the conversion of xanthoxin to ABA-aldehyde during ABA biosynthesis.  Mutants are insensitive to sucrose and glucose.	50.49	206	5.00E-48	187	88.49557522
Solyc06g006080.2.1	-4.082112831	4.445764868	2.25E-13	Phosphomethylpyrimidine synthase (AHRD V1 ***- C7MPZ7_SACVD); contains Interpro domain(s)  IPR002817  Thiamine biosynthesis protein ThiC 	AT2G29630	PY	Encodes ThiC involved in thiamine biosynthesis.    Translation of ThiC is regulated by a riboswitch in the 3' of untranslated region of the messenger RNA.; similar to putative thiamin biosynthesis protein [Oryza sativa] (GB:AAK26130.1); similar to thiamine biosynthesis protein ThiC [Bacillus halodurans C-125] (GB:NP_242799.1); similar to putative thiamine biosythesis protein ThiC [Poa secunda] (GB:AAG49550.1); contains InterPro domain Thiamine biosynthesis protein ThiC; (InterPro:IPR002817)	84.63	644	0	1145	98.46625767
Solyc07g008180.2.1	-3.960355771	3.940429953	8.03E-11	YABBY-like transcription factor CRABS CLAW-like protein (AHRD V1 **-* Q6SRZ7_ANTMA); contains Interpro domain(s)  IPR006780  YABBY protein 	AT2G26580	YAB5	"plant-specific transcription factor YABBY family protein; Identical to Axial regulator YABBY5 (YAB5) [Arabidopsis Thaliana] (GB:Q8GW46;GB:O48725); similar to YAB2 (YABBY 2), transcription factor [Arabidopsis thaliana] (TAIR:AT1G08465.1); similar to YABBY-like transcription factor PROLONGATA [Antirrhinum majus] (GB:AAS10178.1); contains InterPro domain YABBY protein; (InterPro:IPR006780); contains InterPro domain High mobility group box; (InterPro:IPR009071)"	76.79	168	5.00E-65	243	92.26519337
Solyc06g069300.1.1	-3.95126558	3.386529042	1.17E-08	"Plant-specific domain TIGR01570 family protein (AHRD V1 ***- B6U2A5_MAIZE); contains Interpro domain(s)  IPR006460  Protein of unknown function DUF617, plant "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g071590.2.1	-3.92297079	2.437375402	0.000433356	"Carboxyl-terminal proteinase (AHRD V1 ***- B4FXN3_MAIZE); contains Interpro domain(s)  IPR004314  Protein of unknown function DUF239, plant "	AT5G50150	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G70550.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G10750.1); similar to putative carboxyl-terminal proteinase [Gossypium hirsutum] (GB:AAK84952.2); contains InterPro domain Protein of unknown function DUF239, plant; (InterPro:IPR004314)"	72.09	387	2.00E-173	605	91.62679426
Solyc01g087750.2.1	-3.876393357	3.284864583	8.18E-09	Homology to unknown gene (Fragment) (AHRD V1 ***- Q015C3_OSTTA)	AT5G12470	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G40400.2); similar to Trimeric LpxA-like [Medicago truncatula] (GB:ABE84885.1); similar to Os01g0957200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045446.1); similar to Os05g0388600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055430.1)	70.03	287	2.00E-121	432	75.0656168
Solyc05g052240.2.1	-3.823968998	4.420037115	2.43E-11	"Chalcone--flavonone isomerase (AHRD V1 ***- B4G1R6_MAIZE); contains Interpro domain(s)  IPR003466  Chalcone isomerase, subgroup "	AT5G05270	NA	"chalcone-flavanone isomerase family protein; similar to TT5 (TRANSPARENT TESTA 5), chalcone isomerase [Arabidopsis thaliana] (TAIR:AT3G55120.1); similar to Os12g0115700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065990.1); similar to putative chalcone isomerase 4 [Glycine max] (GB:AAT94362.1); similar to Os11g0116300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065587.1); contains InterPro domain Chalcone-flavanone isomerase; (InterPro:IPR003466)"	64.25	193	7.00E-60	226	98.45360825
Solyc01g111500.2.1	-3.755913735	2.309775308	7.44E-05	MYB transcription factor (AHRD V1 **** B9H191_POPTR); contains Interpro domain(s)  IPR015495  Myb transcription factor 	AT4G38620	ATMYB4	Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.	59.93	282	5.00E-85	310	99.20948617
Solyc01g103530.2.1	-3.717292267	4.89999814	9.41E-16	"Receptor like kinase, RLK"	AT4G20270	BAM3	"Encodes a CLAVATA1-related receptor kinase-like protein required for both shoot and flower meristem function.  It has a broad expression pattern and is involved in vascular strand development in the leaf, control of leaf shape, size and symmetry, male gametophyte development and ovule specification and function."	57.22	977	0	1010	95.48192771
Solyc09g065100.1.1	-3.665058534	2.764845895	1.98E-06	Transcription factor (AHRD V1 *--* Q9M4A8_MAIZE); contains Interpro domain(s)  IPR001092  Basic helix-loop-helix dimerisation region bHLH 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc00g187050.2.1	-3.645748259	2.255631018	0.000242208	"Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase "	AT4G30920	NA	"cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)"	66.39	488	4.00E-177	617	95.08840864
Solyc11g007200.1.1	-3.607410965	2.249628554	0.00328891	Copper chaperone (AHRD V1 *-*- D3GC04_9ROSI); contains Interpro domain(s)  IPR006121  Heavy metal transport/detoxification protein 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g007980.2.1	-3.581259231	2.202444545	0.000242208	High affinity sulfate transporter 2 (AHRD V1 **** SUT2_STYHA); contains Interpro domain(s)  IPR001902  Sulphate anion transporter 	AT1G23090	AST91	Encodes AST91 mRNA for sulfate transporter.	76.33	621	0	960	95.82043344
Solyc06g060570.2.1	-3.580070645	2.202103451	0.000242208	Ovarian cancer-associated gene 2 protein homolog (AHRD V1 **-- B5X7T4_SALSA); contains Interpro domain(s)  IPR005645  Protein of unknown function DUF341 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g054340.1.1	-3.563974814	2.196388294	0.0004416	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc07g054760.1.1	-3.557610256	4.385266871	8.23E-10	Wound induced protein (AHRD V1 ***- B6T0U0_MAIZE)	AT4G10265	NA	"wound-responsive protein, putative; similar to wound-responsive family protein [Arabidopsis thaliana] (TAIR:AT4G10270.1); similar to wound induced protein [Solanum lycopersicum] (GB:CAA42537.1)"	64.63	82	8.00E-27	115	96.42857143
Solyc03g121900.1.1	-3.527404551	5.340797552	1.59E-12	PVR3-like protein (AHRD V1 ***- B6TYX6_MAIZE); contains Interpro domain(s)  IPR003612  Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g098300.1.1	-3.52217566	3.364709816	9.68E-08	Ornithine decarboxylase (AHRD V1 **** A2TBH8_THECC); contains Interpro domain(s)  IPR002433  Ornithine decarboxylase 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g005910.2.1	-3.512694465	4.330382374	1.17E-12	"Receptor like kinase, RLK"	AT3G25560	NIK2	"NIK2 (NSP-INTERACTING KINASE 2); protein kinase; similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G23950.1); similar to NIK1 (NSP-INTERACTING KINASE 1), kinase [Arabidopsis thaliana] (TAIR:AT5G16000.1); similar to NIK3 (NSP-INTERACTING KINASE 3), kinase [Arabidopsis thaliana] (TAIR:AT1G60800.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96908.1); similar to leucine-rich repeat receptor-like kinase [Populus tomentosa] (GB:ABG73621.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96874.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"	75.7	605	0	906	96.61835749
Solyc04g014790.1.1	-3.511474695	2.168504483	0.0004416	"Cysteine proteinase inhibitor (AHRD V1 **** Q30KW6_ZEAMP); contains Interpro domain(s)  IPR000010  Proteinase inhibitor I25, cystatin "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g082430.2.1	-3.51128003	2.687424987	8.87E-06	MLO-like protein 3 (AHRD V1 ***- C6EWE6_VITVI); contains Interpro domain(s)  IPR004326  Mlo-related protein 	AT2G17480	ATMLO8	"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO8 belongs to the clade III, with AtMLO5, AtMLO7, AtMLO9, and AtMLO10. The gene is expressed during seedling growth, in cotyledons and hypocotyl, and in fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s)."	63.46	561	0	695	98.01444043
Solyc12g009110.1.1	-3.462143394	2.639066293	8.87E-06	"O-methyltransferase-like protein (AHRD V1 ***- Q9T003_ARATH); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota "	AT4G35160	NA	"O-methyltransferase family 2 protein; similar to O-methyltransferase family 2 protein [Arabidopsis thaliana] (TAIR:AT4G35150.1); similar to O-methyltransferase, family 2 [Medicago truncatula] (GB:ABE89160.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain O-methyltransferase, family 2; (InterPro:IPR001077); contains InterPro domain Dimerisation; (InterPro:IPR012967); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601); contains InterPro domain Winged helix repressor DNA-binding; (InterPro:IPR011991)"	50.54	370	4.00E-95	344	97.56756757
Solyc05g054210.2.1	-3.457141764	3.001690018	8.93E-07	Proline-rich protein (AHRD V1 *-*- A1YL94_GOSHI); contains Interpro domain(s)  IPR006121  Heavy metal transport/detoxification protein 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc00g272810.1.1	-3.427115555	2.117674249	0.000810736	N-acetyltransferase (AHRD V1 ***- B6SUK9_MAIZE); contains Interpro domain(s)  IPR000182  GCN5-related N-acetyltransferase 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g009340.2.1	-3.371169219	4.876853514	2.79E-12	Calmodulin-binding protein family-like (AHRD V1 **-* Q6YXT2_ORYSJ); contains Interpro domain(s)  IPR000048  IQ calmodulin-binding region 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g111610.2.1	-3.368149146	2.607741963	0.000192721	HAD-superfamily hydrolase subfamily IA variant 3 containing protein expressed (AHRD V1 **** Q10I42_ORYSJ); contains Interpro domain(s)  IPR005834  Haloacid dehalogenase-like hydrolase 	AT3G48420	NA	"haloacid dehalogenase-like hydrolase family protein; similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT4G39970.1); similar to Os03g0565200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050499.1); similar to Putative hydrolase [Oryza sativa (japonica cultivar-group)] (GB:AAK53865.1); contains InterPro domain HAD-superfamily hydrolase subfamily IA, variant 3; (InterPro:IPR006402); contains InterPro domain Haloacid dehalogenase-like hydrolase; (InterPro:IPR005834); contains InterPro domain Haloacid dehalogenase/epoxide hydrolase; (InterPro:IPR005833)"	85.66	272	1.00E-129	459	82.70440252
Solyc05g007710.2.1	-3.317257894	4.45398627	7.16E-11	MYB transcription factor (AHRD V1 *--- Q6R098_ARATH); contains Interpro domain(s)  IPR015495  Myb transcription factor 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g113060.2.1	-3.2607142	2.54208144	0.000487047	ATP-binding cassette transporter (AHRD V1 ***- D8RFW2_SELML); contains Interpro domain(s)  IPR003439  ABC transporter-like 	AT3G47780	ATATH6	member of ATH subfamily	65.05	950	0	1219	99.78835979
Solyc08g067180.2.1	-3.253199828	3.388488339	2.22E-07	"Zinc finger (Ran-binding) family protein (AHRD V1 *-*- D7L4W6_ARALY); contains Interpro domain(s)  IPR001876  Zinc finger, RanBP2-type "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g094620.1.1	-3.203040987	1.999527169	0.0014985	Catalase (AHRD V1 ***- Q2PYW5_SOLTU); contains Interpro domain(s)  IPR018028  Catalase related subgroup 	AT4G35090	CAT2	"Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning."	76.64	488	0	814	98.78296146
Solyc09g008670.2.1	-3.156554614	2.828709217	9.21E-05	"Threonine ammonia-lyase biosynthetic (AHRD V1 **** B1XNT1_SYNP2); contains Interpro domain(s)  IPR000634  Serine/threonine dehydratase, pyridoxal-phosphate-binding site  IPR005787  Threonine dehydratase I "	AT3G10050	OMR1	first enzyme in the biosynthetic pathway of isoleucine	55.58	511	2.00E-152	536	85.40268456
Solyc02g069290.2.1	-3.14091298	2.502393343	0.003011111	Transducin-like (AHRD V1 **-- Q6H6D6_ORYSJ); contains Interpro domain(s)  IPR011989  Armadillo-like helical 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc09g091200.2.1	-3.104380137	1.945142144	0.002787618	Serine incorporator 1 (AHRD V1 **-- B5X3W1_SALSA); contains Interpro domain(s)  IPR005016  TMS membrane protein/tumour differentially expressed protein 	AT2G33205	NA	TMS membrane family protein / tumour differentially expressed (TDE) family protein; similar to MEE55 (maternal effect embryo arrest 55) [Arabidopsis thaliana] (TAIR:AT4G13345.1); similar to TMS membrane protein/tumour differentially expressed protein [Medicago truncatula] (GB:ABE91594.1); similar to Os04g0506300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053258.1); similar to OSIGBa0145C12.5 [Oryza sativa (indica cultivar-group)] (GB:CAH67268.1); contains InterPro domain TMS membrane protein/tumour differentially expressed protein; (InterPro:IPR005016)	68.98	374	3.00E-152	535	95.38461538
Solyc03g113420.2.1	-3.070350367	1.934233165	0.005216933	"Peptide transporter (AHRD V1 **-* A6YJX4_9MAGN); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region "	AT5G62680	NA	"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G18880.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G47960.1); similar to nitrate transporter NRT1-1 [Glycine max] (GB:BAB19756.1); similar to nitrate transporter NRT1-5 [Glycine max] (GB:BAB19760.1); similar to nitrate transporter NRT1-2 [Glycine max] (GB:BAB19757.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)"	61.35	564	0	724	95.74829932
